PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,CabinDeck,CabinNum,CabinSide,LastName
4099,1.0,0.0,0.0,34.0,0.0,,1400.0,0.0,269.0,1036.0,7202.0,1,2936,2.0,629.0,1.0,2035.0
4100,2.0,1.0,2.0,54.0,0.0,0.0,,0.0,0.0,0.0,3655.0,1,2937,5.0,1621.0,1.0,176.0
4101,2.0,0.0,2.0,42.0,0.0,743.0,0.0,1.0,0.0,0.0,1226.0,0,2937,4.0,1024.0,1.0,1762.0
4102,0.0,0.0,1.0,36.0,0.0,592.0,0.0,2.0,0.0,0.0,6750.0,0,2938,5.0,1622.0,1.0,1292.0
4103,0.0,0.0,1.0,43.0,0.0,0.0,159.0,3.0,0.0,390.0,4590.0,1,2939,4.0,1025.0,1.0,262.0
4104,0.0,0.0,1.0,23.0,0.0,65.0,91.0,0.0,0.0,384.0,5965.0,1,2940,5.0,1710.0,0.0,21.0
4105,1.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7074.0,1,2941,1.0,740.0,1.0,587.0
4106,1.0,0.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,2942,1.0,750.0,1.0,
4107,1.0,0.0,2.0,51.0,0.0,0.0,1493.0,712.0,0.0,322.0,7632.0,1,2942,1.0,750.0,1.0,456.0
4108,2.0,0.0,1.0,32.0,0.0,185.0,0.0,383.0,18.0,0.0,675.0,0,2943,5.0,1711.0,0.0,2120.0
4109,1.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,2944,1.0,761.0,1.0,
4110,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,1,2945,5.0,1712.0,0.0,2115.0
4111,2.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3539.0,1,2945,5.0,1712.0,0.0,2115.0
4112,2.0,0.0,2.0,27.0,0.0,694.0,0.0,61.0,270.0,0.0,6502.0,0,2945,5.0,1712.0,0.0,2115.0
4113,0.0,0.0,2.0,48.0,0.0,333.0,0.0,0.0,348.0,10.0,3292.0,1,2946,5.0,1713.0,0.0,1179.0
4114,0.0,0.0,0.0,13.0,0.0,38.0,0.0,0.0,601.0,0.0,6553.0,0,2947,6.0,1502.0,1.0,1930.0
4115,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0,2948,6.0,1511.0,0.0,476.0
4116,0.0,0.0,2.0,18.0,0.0,608.0,0.0,34.0,0.0,0.0,7649.0,0,2948,4.0,1018.0,0.0,476.0
4117,0.0,0.0,2.0,23.0,0.0,0.0,0.0,198.0,558.0,31.0,2985.0,0,2949,5.0,1714.0,0.0,1265.0
4118,0.0,0.0,2.0,23.0,0.0,0.0,145.0,11.0,530.0,0.0,6841.0,0,2950,6.0,1503.0,1.0,1322.0
4119,0.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5473.0,1,2951,,,,738.0
4120,0.0,0.0,2.0,25.0,0.0,138.0,3.0,530.0,0.0,100.0,312.0,0,2952,6.0,1513.0,0.0,2197.0
4121,2.0,0.0,2.0,32.0,0.0,557.0,0.0,502.0,0.0,0.0,3313.0,0,2953,4.0,1026.0,1.0,1815.0
4122,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,1,2953,5.0,1631.0,1.0,1815.0
4123,2.0,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3073.0,1,2953,5.0,1631.0,1.0,1815.0
4124,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7793.0,1,2954,6.0,1504.0,1.0,1213.0
4125,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,1,2954,6.0,1504.0,1.0,1213.0
4126,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5119.0,0,2955,6.0,1514.0,0.0,2118.0
4127,0.0,0.0,2.0,55.0,0.0,132.0,696.0,0.0,6.0,346.0,5002.0,0,2956,5.0,1632.0,1.0,1531.0
4128,0.0,0.0,,41.0,0.0,7.0,0.0,273.0,107.0,320.0,4786.0,0,2956,6.0,1505.0,1.0,1531.0
4129,0.0,,2.0,38.0,0.0,,2.0,357.0,118.0,0.0,5022.0,0,2957,6.0,1515.0,0.0,1795.0
4130,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8263.0,1,2958,2.0,637.0,1.0,2075.0
4131,0.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,1,2959,6.0,1507.0,1.0,1292.0
4132,2.0,1.0,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,6270.0,1,2960,5.0,1715.0,0.0,1149.0
4133,1.0,0.0,2.0,50.0,0.0,0.0,626.0,346.0,78.0,570.0,6386.0,1,2961,2.0,648.0,1.0,1681.0
4134,0.0,0.0,2.0,23.0,0.0,27.0,0.0,32.0,594.0,0.0,2152.0,0,2962,6.0,1509.0,1.0,2198.0
4135,0.0,0.0,1.0,37.0,0.0,578.0,0.0,54.0,0.0,0.0,233.0,1,2963,6.0,1510.0,1.0,1482.0
4136,0.0,0.0,2.0,33.0,0.0,0.0,0.0,222.0,0.0,521.0,5091.0,0,2964,6.0,1511.0,1.0,1994.0
4137,2.0,0.0,2.0,45.0,0.0,733.0,256.0,36.0,12.0,39.0,3135.0,0,2965,5.0,1634.0,1.0,1484.0
4138,1.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,1,2966,1.0,473.0,0.0,1603.0
4139,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3396.0,1,2967,1.0,771.0,1.0,589.0
4140,1.0,0.0,2.0,29.0,0.0,0.0,1378.0,0.0,848.0,89.0,6472.0,1,2967,1.0,771.0,1.0,589.0
4141,2.0,0.0,2.0,19.0,0.0,30.0,0.0,42.0,1146.0,7.0,4734.0,0,2968,4.0,1028.0,1.0,1544.0
4142,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,1,2969,5.0,1636.0,1.0,745.0
4143,1.0,0.0,0.0,39.0,0.0,3.0,81.0,0.0,658.0,1093.0,1973.0,0,2970,3.0,451.0,1.0,556.0
4144,1.0,0.0,2.0,31.0,0.0,0.0,46.0,0.0,202.0,1087.0,1688.0,0,2970,3.0,451.0,1.0,556.0
4145,1.0,0.0,0.0,29.0,0.0,0.0,1469.0,12.0,650.0,353.0,6496.0,1,2971,2.0,670.0,1.0,32.0
4146,2.0,0.0,2.0,16.0,0.0,451.0,88.0,23.0,436.0,0.0,2473.0,0,2972,4.0,1029.0,1.0,224.0
4147,0.0,0.0,1.0,18.0,0.0,0.0,2.0,905.0,0.0,0.0,4063.0,1,2973,5.0,1637.0,1.0,1726.0
4148,0.0,0.0,0.0,38.0,0.0,8.0,0.0,886.0,10.0,3.0,6760.0,0,2974,6.0,1516.0,0.0,1119.0
4149,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6662.0,0,2975,6.0,1517.0,0.0,1214.0
4150,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.0,0,2976,6.0,1518.0,0.0,894.0
4151,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4820.0,1,2977,6.0,1520.0,0.0,1079.0
4152,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.0,1,2978,6.0,1514.0,1.0,350.0
4153,2.0,0.0,2.0,36.0,0.0,584.0,0.0,404.0,0.0,0.0,6852.0,0,2979,5.0,1719.0,0.0,2137.0
4154,,0.0,2.0,23.0,0.0,,257.0,0.0,0.0,71.0,12.0,1,2980,5.0,1720.0,0.0,1998.0
4155,1.0,1.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,4540.0,1,2981,1.0,484.0,0.0,418.0
4156,1.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,2981,1.0,484.0,0.0,
4157,1.0,0.0,0.0,50.0,0.0,0.0,1297.0,0.0,1.0,248.0,8189.0,1,2981,1.0,484.0,0.0,418.0
4158,0.0,0.0,2.0,40.0,0.0,0.0,676.0,0.0,0.0,89.0,4679.0,0,2982,4.0,1033.0,1.0,1771.0
4159,0.0,0.0,2.0,28.0,0.0,8.0,0.0,76.0,465.0,0.0,5843.0,0,2983,5.0,1721.0,0.0,117.0
4160,1.0,0.0,2.0,38.0,0.0,2.0,110.0,634.0,1117.0,386.0,777.0,0,2984,1.0,801.0,1.0,394.0
4161,1.0,0.0,2.0,37.0,0.0,0.0,1212.0,33.0,1276.0,1.0,3080.0,0,2984,1.0,801.0,1.0,394.0
4162,1.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,8155.0,1,2984,1.0,801.0,1.0,394.0
4163,1.0,0.0,0.0,41.0,0.0,35.0,1371.0,0.0,174.0,157.0,3562.0,1,2984,1.0,801.0,1.0,394.0
4164,1.0,,2.0,33.0,0.0,0.0,1249.0,,,1032.0,6217.0,1,2984,1.0,801.0,1.0,394.0
4165,0.0,1.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5221.0,1,2985,,,,248.0
4166,0.0,0.0,2.0,40.0,0.0,0.0,0.0,1038.0,0.0,0.0,2721.0,1,2986,5.0,1722.0,0.0,731.0
4167,2.0,0.0,2.0,43.0,0.0,128.0,0.0,699.0,31.0,26.0,7905.0,1,2987,3.0,462.0,1.0,405.0
4168,1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8420.0,1,2988,2.0,441.0,0.0,422.0
4169,1.0,0.0,0.0,65.0,0.0,0.0,1398.0,0.0,6.0,,6493.0,1,2988,2.0,441.0,0.0,422.0
4170,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3266.0,1,2988,2.0,441.0,0.0,422.0
4171,1.0,0.0,2.0,28.0,0.0,0.0,1216.0,0.0,31.0,1114.0,446.0,0,2988,2.0,441.0,0.0,422.0
4172,,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6320.0,1,2989,5.0,1723.0,0.0,1087.0
4173,0.0,1.0,2.0,30.0,,0.0,0.0,0.0,0.0,0.0,5026.0,1,2990,6.0,1516.0,1.0,179.0
4174,1.0,0.0,2.0,28.0,0.0,0.0,1078.0,0.0,131.0,274.0,909.0,0,2991,3.0,538.0,0.0,1069.0
4175,0.0,0.0,2.0,23.0,0.0,0.0,10.0,156.0,,123.0,716.0,1,2992,5.0,1725.0,0.0,2119.0
4176,0.0,0.0,2.0,24.0,0.0,563.0,0.0,51.0,2.0,4.0,5587.0,1,2993,5.0,1726.0,0.0,1403.0
4177,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,,723.0,1,2994,6.0,1523.0,0.0,1083.0
4178,2.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,1,2995,5.0,1639.0,1.0,1297.0
4179,0.0,0.0,2.0,20.0,0.0,345.0,75.0,286.0,0.0,16.0,3344.0,0,2996,5.0,1727.0,0.0,277.0
4180,1.0,1.0,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5262.0,1,2997,1.0,494.0,0.0,202.0
4181,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.0,1,2997,1.0,494.0,0.0,202.0
4182,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7049.0,0,2998,6.0,1517.0,1.0,1367.0
4183,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0,2999,0.0,1309.0,1.0,573.0
4184,1.0,0.0,2.0,43.0,0.0,31.0,74.0,0.0,844.0,946.0,7585.0,0,2999,0.0,1309.0,1.0,573.0
4185,1.0,0.0,2.0,28.0,0.0,0.0,972.0,0.0,1.0,1184.0,3245.0,0,2999,0.0,1309.0,1.0,573.0
4186,1.0,0.0,0.0,31.0,1.0,0.0,1061.0,0.0,51.0,1019.0,89.0,0,3000,0.0,1154.0,0.0,504.0
4187,0.0,0.0,2.0,23.0,0.0,36.0,18.0,556.0,0.0,32.0,5717.0,1,3001,5.0,1728.0,0.0,1005.0
4188,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,1,3002,1.0,505.0,0.0,232.0
4189,1.0,0.0,0.0,43.0,0.0,0.0,39.0,299.0,1213.0,85.0,1971.0,0,3002,1.0,505.0,0.0,2185.0
4190,0.0,0.0,2.0,28.0,0.0,974.0,0.0,5.0,0.0,0.0,2759.0,0,3003,5.0,1640.0,1.0,97.0
4191,0.0,0.0,1.0,24.0,0.0,0.0,245.0,894.0,59.0,0.0,1888.0,0,3004,6.0,1524.0,0.0,133.0
4192,0.0,0.0,2.0,27.0,0.0,110.0,0.0,529.0,0.0,0.0,4686.0,0,3004,5.0,1730.0,0.0,133.0
4193,2.0,0.0,0.0,13.0,0.0,1118.0,31.0,429.0,0.0,139.0,,0,3005,5.0,1643.0,1.0,
4194,2.0,0.0,2.0,27.0,0.0,762.0,0.0,26.0,1.0,0.0,7560.0,0,3005,4.0,1034.0,1.0,2160.0
4195,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,3808.0,1,3006,6.0,1520.0,1.0,2059.0
4196,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7239.0,1,3006,6.0,1520.0,1.0,815.0
4197,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,0.0,,1505.0,1,3006,6.0,1520.0,1.0,2059.0
4198,1.0,0.0,2.0,50.0,1.0,13.0,221.0,0.0,157.0,1048.0,8156.0,0,3007,0.0,1320.0,1.0,684.0
4199,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5933.0,1,3007,0.0,1320.0,1.0,684.0
4200,0.0,0.0,2.0,26.0,0.0,839.0,0.0,0.0,180.0,100.0,1313.0,0,3008,5.0,1731.0,0.0,1328.0
4201,0.0,0.0,0.0,31.0,0.0,23.0,0.0,0.0,,17.0,7640.0,0,3009,6.0,1521.0,1.0,1791.0
4202,2.0,0.0,2.0,28.0,0.0,1213.0,0.0,,13.0,2.0,8444.0,0,3010,3.0,550.0,0.0,1842.0
4203,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,0,3011,6.0,1522.0,1.0,134.0
4204,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.0,1,3011,6.0,1522.0,1.0,54.0
4205,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,1,3011,6.0,1522.0,1.0,134.0
4206,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0,0,3011,6.0,1522.0,1.0,134.0
4207,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,1,3011,6.0,1522.0,1.0,134.0
4208,2.0,0.0,2.0,25.0,0.0,1066.0,0.0,158.0,227.0,28.0,6362.0,0,3012,3.0,561.0,0.0,2018.0
4209,2.0,0.0,2.0,63.0,0.0,1186.0,0.0,60.0,2.0,0.0,3087.0,0,3012,3.0,561.0,0.0,2018.0
4210,2.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6701.0,1,3013,5.0,1732.0,0.0,2038.0
4211,2.0,0.0,2.0,35.0,0.0,867.0,0.0,949.0,607.0,0.0,5735.0,0,3013,5.0,1732.0,0.0,2038.0
4212,0.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0,1,3014,6.0,1523.0,1.0,1255.0
4213,0.0,0.0,2.0,39.0,0.0,0.0,3.0,0.0,655.0,49.0,7737.0,0,3015,6.0,1525.0,0.0,273.0
4214,1.0,0.0,0.0,34.0,0.0,0.0,298.0,865.0,92.0,246.0,6798.0,0,3016,3.0,473.0,1.0,1045.0
4215,1.0,0.0,2.0,36.0,0.0,0.0,726.0,1.0,16.0,1084.0,7150.0,0,3017,1.0,527.0,0.0,705.0
4216,0.0,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6625.0,1,3018,6.0,1526.0,0.0,1412.0
4217,0.0,0.0,2.0,26.0,0.0,42.0,65.0,719.0,355.0,0.0,7392.0,1,3019,5.0,1647.0,1.0,478.0
4218,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.0,1,3020,5.0,1648.0,1.0,2154.0
4219,0.0,0.0,0.0,20.0,0.0,0.0,1140.0,7.0,0.0,67.0,3126.0,1,3021,5.0,1734.0,0.0,1850.0
4220,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6616.0,0,3022,6.0,1527.0,0.0,1214.0
4221,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7944.0,0,3023,6.0,1524.0,1.0,1380.0
4222,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5043.0,0,3023,6.0,1524.0,1.0,149.0
4223,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5105.0,1,3023,6.0,1524.0,1.0,149.0
4224,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,,2089.0,0,3023,6.0,1524.0,1.0,1380.0
4225,0.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4563.0,1,3023,6.0,1524.0,1.0,149.0
4226,0.0,0.0,2.0,15.0,0.0,0.0,673.0,0.0,0.0,0.0,5010.0,1,3023,6.0,1524.0,1.0,1380.0
4227,0.0,0.0,2.0,39.0,0.0,0.0,2.0,0.0,69.0,673.0,2122.0,0,3023,6.0,1524.0,1.0,1227.0
4228,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4671.0,0,3023,6.0,1524.0,1.0,1380.0
4229,0.0,0.0,2.0,24.0,0.0,83.0,0.0,127.0,428.0,0.0,3236.0,0,3024,5.0,1649.0,1.0,1259.0
4230,,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0,1,3025,6.0,1525.0,1.0,358.0
4231,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7864.0,0,3026,4.0,1022.0,0.0,1088.0
4232,1.0,0.0,0.0,53.0,0.0,0.0,653.0,49.0,39.0,1052.0,2865.0,1,3027,2.0,699.0,1.0,2189.0
4233,1.0,0.0,2.0,40.0,0.0,2.0,74.0,0.0,194.0,,2056.0,0,3027,2.0,699.0,1.0,2189.0
4234,2.0,0.0,2.0,19.0,0.0,156.0,0.0,715.0,0.0,0.0,1009.0,0,3028,4.0,1036.0,1.0,1110.0
4235,2.0,0.0,0.0,54.0,0.0,372.0,0.0,696.0,19.0,1.0,931.0,0,3029,5.0,1736.0,0.0,1514.0
4236,2.0,0.0,2.0,21.0,0.0,470.0,455.0,126.0,14.0,0.0,2549.0,0,3029,4.0,1024.0,0.0,1514.0
4237,2.0,0.0,2.0,25.0,0.0,919.0,0.0,8.0,0.0,0.0,1938.0,0,3029,5.0,1736.0,0.0,1514.0
4238,2.0,0.0,2.0,48.0,0.0,134.0,0.0,706.0,0.0,0.0,1588.0,1,3030,4.0,1037.0,1.0,1885.0
4239,2.0,0.0,1.0,41.0,0.0,,0.0,810.0,8.0,0.0,7385.0,1,3030,3.0,484.0,1.0,1885.0
4240,2.0,0.0,2.0,13.0,0.0,27.0,0.0,1072.0,0.0,0.0,2514.0,1,3030,3.0,484.0,1.0,1885.0
4241,1.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3402.0,1,3031,1.0,818.0,1.0,1862.0
4242,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.0,1,3032,1.0,829.0,1.0,520.0
4243,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,1,3032,1.0,829.0,1.0,520.0
4244,2.0,0.0,2.0,34.0,0.0,675.0,51.0,335.0,0.0,24.0,8401.0,0,3033,4.0,1038.0,1.0,1947.0
4245,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4165.0,1,3034,6.0,1526.0,1.0,413.0
4246,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.0,0,3035,6.0,1529.0,0.0,784.0
4247,0.0,0.0,0.0,15.0,0.0,6.0,940.0,1017.0,0.0,0.0,6863.0,1,3035,6.0,1529.0,0.0,784.0
4248,0.0,0.0,0.0,37.0,0.0,365.0,0.0,2.0,187.0,275.0,5363.0,0,3036,5.0,1650.0,1.0,414.0
4249,0.0,0.0,2.0,37.0,0.0,385.0,0.0,224.0,19.0,836.0,938.0,0,3037,5.0,1651.0,1.0,1279.0
4250,0.0,0.0,2.0,49.0,0.0,661.0,1.0,572.0,273.0,13.0,2223.0,0,3038,6.0,1531.0,0.0,1104.0
4251,0.0,0.0,2.0,18.0,0.0,1.0,1.0,0.0,0.0,610.0,4305.0,0,3039,5.0,1739.0,0.0,1446.0
4252,0.0,0.0,2.0,25.0,0.0,101.0,32.0,0.0,134.0,530.0,1023.0,1,3040,5.0,1653.0,1.0,1935.0
4253,0.0,0.0,1.0,,,0.0,112.0,1000.0,2.0,0.0,1361.0,1,3041,5.0,1741.0,0.0,799.0
4254,0.0,0.0,0.0,43.0,0.0,26.0,127.0,3.0,114.0,471.0,7555.0,0,3042,6.0,1528.0,1.0,1447.0
4255,0.0,0.0,2.0,20.0,0.0,9.0,0.0,154.0,444.0,0.0,2970.0,0,3043,5.0,1744.0,0.0,1189.0
4256,1.0,1.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,7629.0,1,3044,2.0,462.0,0.0,1933.0
4257,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5196.0,1,3045,6.0,1529.0,1.0,1817.0
4258,1.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7097.0,1,3046,1.0,538.0,0.0,51.0
4259,0.0,0.0,0.0,30.0,0.0,60.0,41.0,463.0,1.0,0.0,1547.0,1,3047,5.0,1654.0,1.0,732.0
4260,0.0,0.0,2.0,20.0,0.0,517.0,90.0,0.0,0.0,0.0,6479.0,0,3048,5.0,1745.0,0.0,336.0
4261,0.0,0.0,2.0,20.0,0.0,25.0,0.0,655.0,44.0,44.0,4294.0,0,3048,6.0,1533.0,0.0,336.0
4262,0.0,0.0,2.0,24.0,0.0,0.0,461.0,0.0,0.0,911.0,4468.0,0,3049,5.0,1655.0,1.0,1254.0
4263,0.0,0.0,2.0,44.0,0.0,0.0,116.0,0.0,613.0,0.0,4578.0,0,3050,5.0,1746.0,0.0,912.0
4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6870.0,1,3051,6.0,1531.0,1.0,346.0
4265,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,1,3051,6.0,1531.0,1.0,346.0
4266,1.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,1,3052,1.0,550.0,0.0,1942.0
4267,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,1,3052,1.0,550.0,0.0,1958.0
4268,2.0,0.0,1.0,20.0,1.0,14.0,0.0,59.0,958.0,0.0,6399.0,0,3053,5.0,1747.0,0.0,2187.0
4269,0.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6552.0,1,3054,6.0,1534.0,0.0,1594.0
4270,0.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4661.0,1,3055,6.0,1535.0,0.0,90.0
4271,0.0,0.0,2.0,20.0,0.0,0.0,25.0,0.0,0.0,652.0,8138.0,1,3056,4.0,1039.0,1.0,1399.0
4272,0.0,0.0,2.0,42.0,0.0,0.0,1.0,0.0,17.0,922.0,4905.0,0,3057,4.0,1040.0,1.0,2205.0
4273,0.0,0.0,2.0,28.0,0.0,0.0,171.0,435.0,,,2510.0,1,3058,5.0,1656.0,1.0,1890.0
4274,2.0,0.0,2.0,43.0,0.0,326.0,100.0,991.0,36.0,0.0,1792.0,1,3059,5.0,1748.0,0.0,93.0
4275,1.0,0.0,1.0,55.0,1.0,0.0,99.0,0.0,260.0,1209.0,870.0,0,3060,2.0,473.0,0.0,2145.0
4276,0.0,0.0,2.0,21.0,0.0,29.0,27.0,47.0,569.0,11.0,1810.0,0,3061,6.0,1534.0,1.0,2174.0
4277,0.0,0.0,2.0,17.0,0.0,0.0,506.0,271.0,0.0,35.0,2470.0,0,3062,4.0,1027.0,0.0,1330.0
4278,1.0,0.0,0.0,54.0,0.0,0.0,439.0,0.0,1320.0,1083.0,8259.0,0,3063,2.0,718.0,1.0,101.0
4279,0.0,0.0,2.0,25.0,0.0,,193.0,,0.0,466.0,2634.0,1,3064,5.0,1657.0,1.0,1664.0
4280,0.0,0.0,2.0,,0.0,0.0,57.0,687.0,0.0,0.0,2126.0,1,3065,6.0,1535.0,1.0,1350.0
4281,1.0,0.0,0.0,45.0,0.0,0.0,405.0,0.0,992.0,1171.0,405.0,0,3066,2.0,729.0,1.0,2070.0
4282,1.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7052.0,1,3067,1.0,847.0,1.0,1674.0
4283,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,1,3068,2.0,740.0,1.0,2005.0
4284,0.0,0.0,2.0,30.0,0.0,,43.0,0.0,0.0,6.0,7550.0,0,3069,6.0,1536.0,0.0,1307.0
4285,0.0,0.0,2.0,24.0,0.0,184.0,406.0,0.0,0.0,16.0,6172.0,0,3070,6.0,1537.0,0.0,1496.0
4286,0.0,0.0,2.0,,0.0,0.0,20.0,38.0,325.0,439.0,5339.0,0,3071,5.0,1750.0,0.0,722.0
4287,2.0,0.0,2.0,42.0,0.0,1233.0,0.0,36.0,0.0,967.0,6299.0,0,3072,5.0,1752.0,0.0,1472.0
4288,1.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8152.0,1,3073,1.0,561.0,0.0,995.0
4289,1.0,,0.0,37.0,0.0,0.0,1031.0,7.0,1181.0,89.0,183.0,0,3073,1.0,561.0,0.0,995.0
4290,1.0,1.0,2.0,64.0,0.0,0.0,0.0,,0.0,0.0,,1,3074,2.0,750.0,1.0,
4291,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6612.0,1,3075,6.0,1536.0,1.0,519.0
4292,0.0,0.0,0.0,23.0,0.0,42.0,0.0,0.0,629.0,2.0,3032.0,0,3076,6.0,1537.0,1.0,876.0
4293,0.0,0.0,2.0,22.0,0.0,555.0,45.0,16.0,7.0,4.0,8396.0,1,3077,5.0,1659.0,1.0,1919.0
4294,2.0,0.0,2.0,23.0,0.0,171.0,402.0,165.0,0.0,750.0,1461.0,0,3078,5.0,1660.0,1.0,1766.0
4295,0.0,,2.0,21.0,0.0,3.0,65.0,236.0,407.0,0.0,4762.0,0,3079,5.0,1753.0,0.0,1881.0
4296,0.0,0.0,2.0,37.0,0.0,540.0,662.0,0.0,3.0,13.0,2995.0,0,3080,5.0,1754.0,0.0,350.0
4297,2.0,,2.0,17.0,0.0,237.0,0.0,1016.0,0.0,0.0,6092.0,1,3081,5.0,1661.0,1.0,1123.0
4298,2.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5669.0,1,3082,5.0,1664.0,1.0,276.0
